LogisticRegression,MultinomialNB,GaussianNB,BernoulliNB,IsolationForest
0.822463768115942,0.8521739130434782,0.8615942028985507,0.8065217391304348,0.4007246376811594
0.822463768115942,0.8521739130434782,0.8615942028985507,0.8065217391304348,0.4007246376811594
0.822463768115942,0.8521739130434782,0.8615942028985507,0.8065217391304348,0.4007246376811594
0.270284094955874,0.39239981784080935,0.4311194372921303,0.20475858511517697,-1.6776106066721197
